recipient_id,recipient_type,location_x,location_y,demand_level_kg,fulfilled_demand,food_type_preference,priority,demand_timestamp,scenario,step_count
R002,Community Center,34.06122449469539,47.14267852789905,43.991997396561544,7.122767847290017,Canned,High,2025-04-30 02:00:00,shortage,3
R003,Shelter,46.16240759128834,31.67018782552117,46.048084558168895,0.0,Bread,High,2025-04-30 02:00:00,shortage,3
R004,Shelter,47.66560517837736,16.217251050263698,38.60537077727163,0.0,Vegetables,High,2025-04-30 02:00:00,shortage,3
R005,Food Bank,34.55870325083883,21.355389431312812,35.34860101498461,0.0,Vegetables,High,2025-04-30 02:00:00,shortage,3
R006,Community Center,38.34822006297558,11.105390523536512,39.896125408051816,6.531159757180453,Bread,High,2025-04-30 02:00:00,shortage,3
R007,Food Bank,38.076723421160814,3.2446123554490782,36.07366095664957,7.847065437552077,Bread,High,2025-04-30 02:00:00,shortage,3
R008,Community Center,36.017566196335395,14.24202471887338,37.628456620918676,25.251021331932915,Vegetables,Low,2025-04-30 02:00:00,shortage,3
R009,Community Center,35.572929284732226,45.41329429833269,45.85609627871934,0.0,Dairy,Medium,2025-04-30 02:00:00,shortage,3
R010,Community Center,43.44271094811757,38.08098076643588,42.93844301662853,0.0,Canned,Low,2025-04-30 02:00:00,shortage,3
R011,Shelter,42.670594215217896,26.788734203737924,46.83773904174862,5.820582962307259,Vegetables,High,2025-04-30 02:00:00,shortage,3
R012,Food Bank,47.1671760962744,16.297945260094238,36.592236493873116,0.0,Dairy,Medium,2025-04-30 02:00:00,shortage,3
R013,Community Center,33.48732858009983,34.546886905123294,44.205152577575134,0.0,Dairy,Low,2025-04-30 02:00:00,shortage,3
R014,Food Bank,32.26947042481178,46.23468091392814,33.947881693829565,0.0,Canned,High,2025-04-30 02:00:00,shortage,3
R000,Community Center,40.45465658763988,21.37705091792748,48.28971840628824,5.2871171463342135,Vegetables,High,2025-04-30 04:00:00,shortage,5
R001,Food Bank,36.287119621526536,25.42853455823514,40.837602741623016,14.862968098956598,Canned,Medium,2025-04-30 04:00:00,shortage,5
R002,Community Center,34.06122449469539,47.14267852789905,46.873738892865106,7.122767847290017,Canned,High,2025-04-30 04:00:00,shortage,5
R003,Shelter,46.16240759128834,31.67018782552117,48.63258285068787,0.0,Bread,High,2025-04-30 04:00:00,shortage,5
R004,Shelter,47.66560517837736,16.217251050263698,46.11929706402858,0.0,Vegetables,High,2025-04-30 04:00:00,shortage,5
R005,Food Bank,34.55870325083883,21.355389431312812,40.812856971603146,7.663514387756962,Vegetables,High,2025-04-30 04:00:00,shortage,5
R006,Community Center,38.34822006297558,11.105390523536512,46.98392520274664,6.531159757180453,Bread,High,2025-04-30 04:00:00,shortage,5
R007,Food Bank,38.076723421160814,3.2446123554490782,42.096221154841544,10.982619290437087,Bread,High,2025-04-30 04:00:00,shortage,5
R008,Community Center,36.017566196335395,14.24202471887338,43.17412890225945,25.251021331932915,Vegetables,Low,2025-04-30 04:00:00,shortage,5
R009,Community Center,35.572929284732226,45.41329429833269,48.03692084793622,0.0,Dairy,Medium,2025-04-30 04:00:00,shortage,5
R010,Community Center,43.44271094811757,38.08098076643588,46.5428182314887,4.55635212401633,Canned,Low,2025-04-30 04:00:00,shortage,5
R011,Shelter,42.670594215217896,26.788734203737924,48.59090539235515,5.820582962307259,Vegetables,High,2025-04-30 04:00:00,shortage,5
R012,Food Bank,47.1671760962744,16.297945260094238,43.73696413574575,0.0,Dairy,Medium,2025-04-30 04:00:00,shortage,5
R013,Community Center,33.48732858009983,34.546886905123294,46.389653751794924,8.692075612422606,Dairy,Low,2025-04-30 04:00:00,shortage,5
R014,Food Bank,32.26947042481178,46.23468091392814,40.902158416692686,5.004274432296717,Canned,High,2025-04-30 04:00:00,shortage,5
R000,Community Center,40.45465658763988,21.37705091792748,48.84297545502488,5.2871171463342135,Vegetables,High,2025-04-30 06:00:00,shortage,7
R001,Food Bank,36.287119621526536,25.42853455823514,44.911112871513,14.862968098956598,Canned,Medium,2025-04-30 06:00:00,shortage,7
R002,Community Center,34.06122449469539,47.14267852789905,47.00087843595231,7.122767847290017,Canned,High,2025-04-30 06:00:00,shortage,7
R003,Shelter,46.16240759128834,31.67018782552117,49.53342231782053,0.0,Bread,High,2025-04-30 06:00:00,shortage,7
R004,Shelter,47.66560517837736,16.217251050263698,49.205158290516245,0.0,Vegetables,High,2025-04-30 06:00:00,shortage,7
R005,Food Bank,34.55870325083883,21.355389431312812,44.78500898861271,10.451955521564514,Vegetables,High,2025-04-30 06:00:00,shortage,7
R006,Community Center,38.34822006297558,11.105390523536512,48.85720253771905,6.531159757180453,Bread,High,2025-04-30 06:00:00,shortage,7
R007,Food Bank,38.076723421160814,3.2446123554490782,45.33948570507329,10.982619290437087,Bread,High,2025-04-30 06:00:00,shortage,7
R008,Community Center,36.017566196335395,14.24202471887338,44.91144291857458,25.251021331932915,Vegetables,Low,2025-04-30 06:00:00,shortage,7
R009,Community Center,35.572929284732226,45.41329429833269,47.89045579786095,2.650640588680904,Dairy,Medium,2025-04-30 06:00:00,shortage,7
R010,Community Center,43.44271094811757,38.08098076643588,48.004884686061494,4.55635212401633,Canned,Low,2025-04-30 06:00:00,shortage,7
R011,Shelter,42.670594215217896,26.788734203737924,49.20014395565138,5.820582962307259,Vegetables,High,2025-04-30 06:00:00,shortage,7
R012,Food Bank,47.1671760962744,16.297945260094238,46.07416888421409,0.0,Dairy,Medium,2025-04-30 06:00:00,shortage,7
R013,Community Center,33.48732858009983,34.546886905123294,46.60099589726395,15.384419031084501,Dairy,Low,2025-04-30 06:00:00,shortage,7
R014,Food Bank,32.26947042481178,46.23468091392814,44.251510731363176,6.904048674658743,Canned,High,2025-04-30 06:00:00,shortage,7
R000,Community Center,40.45465658763988,21.37705091792748,48.71751001045327,5.2871171463342135,Vegetables,High,2025-04-30 08:00:00,shortage,9
R001,Food Bank,36.287119621526536,25.42853455823514,47.84741416636455,14.862968098956598,Canned,Medium,2025-04-30 08:00:00,shortage,9
R002,Community Center,34.06122449469539,47.14267852789905,46.28374316500919,7.122767847290017,Canned,High,2025-04-30 08:00:00,shortage,9
R003,Shelter,46.16240759128834,31.67018782552117,49.378571542032525,0.0,Bread,High,2025-04-30 08:00:00,shortage,9
R004,Shelter,47.66560517837736,16.217251050263698,49.11679716166246,0.0,Vegetables,High,2025-04-30 08:00:00,shortage,9
R005,Food Bank,34.55870325083883,21.355389431312812,47.910690814048564,10.451955521564514,Vegetables,High,2025-04-30 08:00:00,shortage,9
R006,Community Center,38.34822006297558,11.105390523536512,49.10820769716261,6.531159757180453,Bread,High,2025-04-30 08:00:00,shortage,9
R007,Food Bank,38.076723421160814,3.2446123554490782,48.59827267431182,10.982619290437087,Bread,High,2025-04-30 08:00:00,shortage,9
R008,Community Center,36.017566196335395,14.24202471887338,45.74150732810918,25.251021331932915,Vegetables,Low,2025-04-30 08:00:00,shortage,9
R009,Community Center,35.572929284732226,45.41329429833269,47.42955569158186,2.650640588680904,Dairy,Medium,2025-04-30 08:00:00,shortage,9
R010,Community Center,43.44271094811757,38.08098076643588,47.8586044091069,4.55635212401633,Canned,Low,2025-04-30 08:00:00,shortage,9
R011,Shelter,42.670594215217896,26.788734203737924,48.65768471174734,5.820582962307259,Vegetables,High,2025-04-30 08:00:00,shortage,9
R012,Food Bank,47.1671760962744,16.297945260094238,48.346525639030624,0.0,Dairy,Medium,2025-04-30 08:00:00,shortage,9
R013,Community Center,33.48732858009983,34.546886905123294,45.578800925587856,15.384419031084501,Dairy,Low,2025-04-30 08:00:00,shortage,9
R014,Food Bank,32.26947042481178,46.23468091392814,45.92414724655058,6.904048674658743,Canned,High,2025-04-30 08:00:00,shortage,9
R000,Community Center,40.45465658763988,21.37705091792748,49.999593926719605,5.2871171463342135,Vegetables,High,2025-04-30 10:00:00,shortage,11
R001,Food Bank,36.287119621526536,25.42853455823514,50.0,14.862968098956598,Canned,Medium,2025-04-30 10:00:00,shortage,11
R002,Community Center,34.06122449469539,47.14267852789905,48.69461880124745,21.736305292199265,Canned,High,2025-04-30 10:00:00,shortage,11
R003,Shelter,46.16240759128834,31.67018782552117,50.0,0.0,Bread,High,2025-04-30 10:00:00,shortage,11
R004,Shelter,47.66560517837736,16.217251050263698,49.999593926719605,0.0,Vegetables,High,2025-04-30 10:00:00,shortage,11
R005,Food Bank,34.55870325083883,21.355389431312812,49.99394212908614,10.451955521564514,Vegetables,High,2025-04-30 10:00:00,shortage,11
R006,Community Center,38.34822006297558,11.105390523536512,49.97898570773995,19.132192573304597,Bread,High,2025-04-30 10:00:00,shortage,11
R007,Food Bank,38.076723421160814,3.2446123554490782,49.98182822070267,10.982619290437087,Bread,High,2025-04-30 10:00:00,shortage,11
R008,Community Center,36.017566196335395,14.24202471887338,49.99507248861284,25.251021331932915,Vegetables,Low,2025-04-30 10:00:00,shortage,11
R009,Community Center,35.572929284732226,45.41329429833269,49.995478561893236,9.39034958026717,Dairy,Medium,2025-04-30 10:00:00,shortage,11
R010,Community Center,43.44271094811757,38.08098076643588,50.0,4.55635212401633,Canned,Low,2025-04-30 10:00:00,shortage,11
R011,Shelter,42.670594215217896,26.788734203737924,49.999593926719605,5.820582962307259,Vegetables,High,2025-04-30 10:00:00,shortage,11
R012,Food Bank,47.1671760962744,16.297945260094238,50.0,0.0,Dairy,Medium,2025-04-30 10:00:00,shortage,11
R013,Community Center,33.48732858009983,34.546886905123294,48.575365515172415,18.229088249638423,Dairy,Low,2025-04-30 10:00:00,shortage,11
R014,Food Bank,32.26947042481178,46.23468091392814,48.122697002021276,12.23581742205512,Canned,High,2025-04-30 10:00:00,shortage,11
R000,Community Center,40.45465658763988,21.37705091792748,49.999593926719605,5.2871171463342135,Vegetables,High,2025-04-30 12:00:00,shortage,13
R001,Food Bank,36.287119621526536,25.42853455823514,50.0,14.862968098956598,Canned,Medium,2025-04-30 12:00:00,shortage,13
R002,Community Center,34.06122449469539,47.14267852789905,48.92424419221592,21.736305292199265,Canned,High,2025-04-30 12:00:00,shortage,13
R003,Shelter,46.16240759128834,31.67018782552117,50.0,0.0,Bread,High,2025-04-30 12:00:00,shortage,13
R004,Shelter,47.66560517837736,16.217251050263698,49.999593926719605,0.0,Vegetables,High,2025-04-30 12:00:00,shortage,13
R005,Food Bank,34.55870325083883,21.355389431312812,49.99394212908614,12.165917623391396,Vegetables,High,2025-04-30 12:00:00,shortage,13
R006,Community Center,38.34822006297558,11.105390523536512,49.97898570773995,19.132192573304597,Bread,High,2025-04-30 12:00:00,shortage,13
R007,Food Bank,38.076723421160814,3.2446123554490782,49.98182822070267,10.982619290437087,Bread,High,2025-04-30 12:00:00,shortage,13
R008,Community Center,36.017566196335395,14.24202471887338,49.99507248861284,25.251021331932915,Vegetables,Low,2025-04-30 12:00:00,shortage,13
R009,Community Center,35.572929284732226,45.41329429833269,49.995478561893236,9.39034958026717,Dairy,Medium,2025-04-30 12:00:00,shortage,13
R010,Community Center,43.44271094811757,38.08098076643588,50.0,4.55635212401633,Canned,Low,2025-04-30 12:00:00,shortage,13
R011,Shelter,42.670594215217896,26.788734203737924,49.999593926719605,5.820582962307259,Vegetables,High,2025-04-30 12:00:00,shortage,13
R012,Food Bank,47.1671760962744,16.297945260094238,50.0,0.0,Dairy,Medium,2025-04-30 12:00:00,shortage,13
R013,Community Center,33.48732858009983,34.546886905123294,48.804990906140894,20.14502871797742,Dairy,Low,2025-04-30 12:00:00,shortage,13
R014,Food Bank,32.26947042481178,46.23468091392814,48.40295600530215,12.23581742205512,Canned,High,2025-04-30 12:00:00,shortage,13
R000,Community Center,40.45465658763988,21.37705091792748,49.999593926719605,5.2871171463342135,Vegetables,High,2025-04-30 14:00:00,shortage,15
R001,Food Bank,36.287119621526536,25.42853455823514,50.0,14.862968098956598,Canned,Medium,2025-04-30 14:00:00,shortage,15
R002,Community Center,34.06122449469539,47.14267852789905,48.99218607369181,21.736305292199265,Canned,High,2025-04-30 14:00:00,shortage,15
R003,Shelter,46.16240759128834,31.67018782552117,50.0,0.0,Bread,High,2025-04-30 14:00:00,shortage,15
R004,Shelter,47.66560517837736,16.217251050263698,49.999593926719605,0.0,Vegetables,High,2025-04-30 14:00:00,shortage,15
R005,Food Bank,34.55870325083883,21.355389431312812,49.99394212908614,12.165917623391396,Vegetables,High,2025-04-30 14:00:00,shortage,15
R006,Community Center,38.34822006297558,11.105390523536512,49.97235317749362,19.132192573304597,Bread,High,2025-04-30 14:00:00,shortage,15
R007,Food Bank,38.076723421160814,3.2446123554490782,49.97519569045634,10.982619290437087,Bread,High,2025-04-30 14:00:00,shortage,15
R008,Community Center,36.017566196335395,14.24202471887338,49.99507248861284,25.251021331932915,Vegetables,Low,2025-04-30 14:00:00,shortage,15
R009,Community Center,35.572929284732226,45.41329429833269,49.995478561893236,9.39034958026717,Dairy,Medium,2025-04-30 14:00:00,shortage,15
R010,Community Center,43.44271094811757,38.08098076643588,50.0,4.55635212401633,Canned,Low,2025-04-30 14:00:00,shortage,15
R011,Shelter,42.670594215217896,26.788734203737924,49.999593926719605,5.820582962307259,Vegetables,High,2025-04-30 14:00:00,shortage,15
R012,Food Bank,47.1671760962744,16.297945260094238,50.0,0.0,Dairy,Medium,2025-04-30 14:00:00,shortage,15
R013,Community Center,33.48732858009983,34.546886905123294,48.97692281219507,20.14502871797742,Dairy,Low,2025-04-30 14:00:00,shortage,15
R014,Food Bank,32.26947042481178,46.23468091392814,48.574887911356335,12.23581742205512,Canned,High,2025-04-30 14:00:00,shortage,15
R000,Community Center,40.45465658763988,21.37705091792748,49.985949864498586,5.2871171463342135,Vegetables,High,2025-04-30 16:00:00,shortage,17
R001,Food Bank,36.287119621526536,25.42853455823514,49.98592956083458,14.862968098956598,Canned,Medium,2025-04-30 16:00:00,shortage,17
R002,Community Center,34.06122449469539,47.14267852789905,48.956645928525994,21.736305292199265,Canned,High,2025-04-30 16:00:00,shortage,17
R003,Shelter,46.16240759128834,31.67018782552117,49.988250946420784,0.0,Bread,High,2025-04-30 16:00:00,shortage,17
R004,Shelter,47.66560517837736,16.217251050263698,49.98263359937542,0.0,Vegetables,High,2025-04-30 16:00:00,shortage,17
R005,Food Bank,34.55870325083883,21.355389431312812,49.981861448994614,12.165917623391396,Vegetables,High,2025-04-30 16:00:00,shortage,17
R006,Community Center,38.34822006297558,11.105390523536512,49.91915080987487,19.132192573304597,Bread,High,2025-04-30 16:00:00,shortage,17
R007,Food Bank,38.076723421160814,3.2446123554490782,49.927015095738376,10.982619290437087,Bread,High,2025-04-30 16:00:00,shortage,17
R008,Community Center,36.017566196335395,14.24202471887338,49.97787528518844,25.251021331932915,Vegetables,Low,2025-04-30 16:00:00,shortage,17
R009,Community Center,35.572929284732226,45.41329429833269,49.99055153942452,9.39034958026717,Dairy,Medium,2025-04-30 16:00:00,shortage,17
R010,Community Center,43.44271094811757,38.08098076643588,49.98967220290215,4.55635212401633,Canned,Low,2025-04-30 16:00:00,shortage,17
R011,Shelter,42.670594215217896,26.788734203737924,49.985949864498586,5.820582962307259,Vegetables,High,2025-04-30 16:00:00,shortage,17
R012,Food Bank,47.1671760962744,16.297945260094238,49.98967220290215,0.0,Dairy,Medium,2025-04-30 16:00:00,shortage,17
R013,Community Center,33.48732858009983,34.546886905123294,48.73630331711216,20.14502871797742,Dairy,Low,2025-04-30 16:00:00,shortage,17
R014,Food Bank,32.26947042481178,46.23468091392814,48.46468666229095,12.23581742205512,Canned,High,2025-04-30 16:00:00,shortage,17
R000,Community Center,40.45465658763988,21.37705091792748,50.0,12.633677170381382,Vegetables,High,2025-04-30 18:00:00,shortage,19
R001,Food Bank,36.287119621526536,25.42853455823514,50.0,14.862968098956598,Canned,Medium,2025-04-30 18:00:00,shortage,19
R002,Community Center,34.06122449469539,47.14267852789905,48.985510169403184,21.736305292199265,Canned,High,2025-04-30 18:00:00,shortage,19
R003,Shelter,46.16240759128834,31.67018782552117,50.0,0.0,Bread,High,2025-04-30 18:00:00,shortage,19
R004,Shelter,47.66560517837736,16.217251050263698,50.0,0.0,Vegetables,High,2025-04-30 18:00:00,shortage,19
R005,Food Bank,34.55870325083883,21.355389431312812,49.99434820236654,18.82092225326652,Vegetables,High,2025-04-30 18:00:00,shortage,19
R006,Community Center,38.34822006297558,11.105390523536512,49.99829449222238,19.132192573304597,Bread,High,2025-04-30 18:00:00,shortage,19
R007,Food Bank,38.076723421160814,3.2446123554490782,49.99829449222238,10.982619290437087,Bread,High,2025-04-30 18:00:00,shortage,19
R008,Community Center,36.017566196335395,14.24202471887338,49.995478561893236,25.251021331932915,Vegetables,Low,2025-04-30 18:00:00,shortage,19
R009,Community Center,35.572929284732226,45.41329429833269,49.995478561893236,18.22182540465026,Dairy,Medium,2025-04-30 18:00:00,shortage,19
R010,Community Center,43.44271094811757,38.08098076643588,50.0,4.55635212401633,Canned,Low,2025-04-30 18:00:00,shortage,19
R011,Shelter,42.670594215217896,26.788734203737924,50.0,5.820582962307259,Vegetables,High,2025-04-30 18:00:00,shortage,19
R012,Food Bank,47.1671760962744,16.297945260094238,50.0,0.0,Dairy,Medium,2025-04-30 18:00:00,shortage,19
R013,Community Center,33.48732858009983,34.546886905123294,49.90602822689369,37.24554345633819,Dairy,Low,2025-04-30 18:00:00,shortage,19
R014,Food Bank,32.26947042481178,46.23468091392814,48.57835051904677,15.981882771712838,Canned,High,2025-04-30 18:00:00,shortage,19
R000,Community Center,40.45465658763988,21.37705091792748,50.0,12.633677170381382,Vegetables,High,2025-04-30 20:00:00,shortage,21
R001,Food Bank,36.287119621526536,25.42853455823514,50.0,14.862968098956598,Canned,Medium,2025-04-30 20:00:00,shortage,21
R002,Community Center,34.06122449469539,47.14267852789905,49.009895039609994,21.736305292199265,Canned,High,2025-04-30 20:00:00,shortage,21
R003,Shelter,46.16240759128834,31.67018782552117,50.0,0.0,Bread,High,2025-04-30 20:00:00,shortage,21
R004,Shelter,47.66560517837736,16.217251050263698,50.0,0.0,Vegetables,High,2025-04-30 20:00:00,shortage,21
R005,Food Bank,34.55870325083883,21.355389431312812,49.99434820236654,18.82092225326652,Vegetables,High,2025-04-30 20:00:00,shortage,21
R006,Community Center,38.34822006297558,11.105390523536512,50.0,19.132192573304597,Bread,High,2025-04-30 20:00:00,shortage,21
R007,Food Bank,38.076723421160814,3.2446123554490782,50.0,10.982619290437087,Bread,High,2025-04-30 20:00:00,shortage,21
R008,Community Center,36.017566196335395,14.24202471887338,50.0,25.251021331932915,Vegetables,Low,2025-04-30 20:00:00,shortage,21
R009,Community Center,35.572929284732226,45.41329429833269,50.0,18.22182540465026,Dairy,Medium,2025-04-30 20:00:00,shortage,21
R010,Community Center,43.44271094811757,38.08098076643588,50.0,4.55635212401633,Canned,Low,2025-04-30 20:00:00,shortage,21
R011,Shelter,42.670594215217896,26.788734203737924,50.0,5.820582962307259,Vegetables,High,2025-04-30 20:00:00,shortage,21
R012,Food Bank,47.1671760962744,16.297945260094238,50.0,0.0,Dairy,Medium,2025-04-30 20:00:00,shortage,21
R013,Community Center,33.48732858009983,34.546886905123294,49.9850879189514,39.610507430088674,Dairy,Low,2025-04-30 20:00:00,shortage,21
R014,Food Bank,32.26947042481178,46.23468091392814,48.68028793527571,15.981882771712838,Canned,High,2025-04-30 20:00:00,shortage,21
R000,Community Center,40.45465658763988,21.37705091792748,50.0,12.633677170381382,Vegetables,High,2025-04-30 22:00:00,shortage,23
R001,Food Bank,36.287119621526536,25.42853455823514,50.0,14.862968098956598,Canned,Medium,2025-04-30 22:00:00,shortage,23
R002,Community Center,34.06122449469539,47.14267852789905,49.009895039609994,21.736305292199265,Canned,High,2025-04-30 22:00:00,shortage,23
R003,Shelter,46.16240759128834,31.67018782552117,50.0,0.0,Bread,High,2025-04-30 22:00:00,shortage,23
R004,Shelter,47.66560517837736,16.217251050263698,50.0,0.0,Vegetables,High,2025-04-30 22:00:00,shortage,23
R005,Food Bank,34.55870325083883,21.355389431312812,49.99434820236654,18.82092225326652,Vegetables,High,2025-04-30 22:00:00,shortage,23
R006,Community Center,38.34822006297558,11.105390523536512,50.0,19.132192573304597,Bread,High,2025-04-30 22:00:00,shortage,23
R007,Food Bank,38.076723421160814,3.2446123554490782,50.0,10.982619290437087,Bread,High,2025-04-30 22:00:00,shortage,23
R008,Community Center,36.017566196335395,14.24202471887338,50.0,25.251021331932915,Vegetables,Low,2025-04-30 22:00:00,shortage,23
R009,Community Center,35.572929284732226,45.41329429833269,50.0,18.22182540465026,Dairy,Medium,2025-04-30 22:00:00,shortage,23
R010,Community Center,43.44271094811757,38.08098076643588,50.0,4.55635212401633,Canned,Low,2025-04-30 22:00:00,shortage,23
R011,Shelter,42.670594215217896,26.788734203737924,50.0,5.820582962307259,Vegetables,High,2025-04-30 22:00:00,shortage,23
R012,Food Bank,47.1671760962744,16.297945260094238,50.0,0.0,Dairy,Medium,2025-04-30 22:00:00,shortage,23
R013,Community Center,33.48732858009983,34.546886905123294,49.9850879189514,39.610507430088674,Dairy,Low,2025-04-30 22:00:00,shortage,23
R014,Food Bank,32.26947042481178,46.23468091392814,48.68028793527571,15.981882771712838,Canned,High,2025-04-30 22:00:00,shortage,23
R000,Community Center,40.45465658763988,21.37705091792748,50.0,12.633677170381382,Vegetables,High,2025-05-01 00:00:00,shortage,25
R001,Food Bank,36.287119621526536,25.42853455823514,50.0,14.862968098956598,Canned,Medium,2025-05-01 00:00:00,shortage,25
R002,Community Center,34.06122449469539,47.14267852789905,48.831462981659044,21.736305292199265,Canned,High,2025-05-01 00:00:00,shortage,25
R003,Shelter,46.16240759128834,31.67018782552117,49.96916640792854,0.0,Bread,High,2025-05-01 00:00:00,shortage,25
R004,Shelter,47.66560517837736,16.217251050263698,49.984142724077536,0.0,Vegetables,High,2025-05-01 00:00:00,shortage,25
R005,Food Bank,34.55870325083883,21.355389431312812,49.92034758139504,18.82092225326652,Vegetables,High,2025-05-01 00:00:00,shortage,25
R006,Community Center,38.34822006297558,11.105390523536512,49.953309132006076,19.132192573304597,Bread,High,2025-05-01 00:00:00,shortage,25
R007,Food Bank,38.076723421160814,3.2446123554490782,49.953309132006076,10.982619290437087,Bread,High,2025-05-01 00:00:00,shortage,25
R008,Community Center,36.017566196335395,14.24202471887338,49.93921377563056,25.251021331932915,Vegetables,Low,2025-05-01 00:00:00,shortage,25
R009,Community Center,35.572929284732226,45.41329429833269,49.994714241359176,18.22182540465026,Dairy,Medium,2025-05-01 00:00:00,shortage,25
R010,Community Center,43.44271094811757,38.08098076643588,50.0,4.55635212401633,Canned,Low,2025-05-01 00:00:00,shortage,25
R011,Shelter,42.670594215217896,26.788734203737924,50.0,5.820582962307259,Vegetables,High,2025-05-01 00:00:00,shortage,25
R012,Food Bank,47.1671760962744,16.297945260094238,49.984142724077536,0.0,Dairy,Medium,2025-05-01 00:00:00,shortage,25
R013,Community Center,33.48732858009983,34.546886905123294,48.76819743635883,39.610507430088674,Dairy,Low,2025-05-01 00:00:00,shortage,25
R014,Food Bank,32.26947042481178,46.23468091392814,47.783228808784614,15.981882771712838,Canned,High,2025-05-01 00:00:00,shortage,25
R000,Community Center,40.45465658763988,21.37705091792748,50.0,12.633677170381382,Vegetables,High,2025-05-01 02:00:00,shortage,27
R001,Food Bank,36.287119621526536,25.42853455823514,50.0,31.5683252606539,Canned,Medium,2025-05-01 02:00:00,shortage,27
R002,Community Center,34.06122449469539,47.14267852789905,49.776455884570936,28.26380976436781,Canned,High,2025-05-01 02:00:00,shortage,27
R003,Shelter,46.16240759128834,31.67018782552117,50.0,0.0,Bread,High,2025-05-01 02:00:00,shortage,27
R004,Shelter,47.66560517837736,16.217251050263698,50.0,0.0,Vegetables,High,2025-05-01 02:00:00,shortage,27
R005,Food Bank,34.55870325083883,21.355389431312812,49.99434820236654,25.94618386796881,Vegetables,High,2025-05-01 02:00:00,shortage,27
R006,Community Center,38.34822006297558,11.105390523536512,50.0,19.132192573304597,Bread,High,2025-05-01 02:00:00,shortage,27
R007,Food Bank,38.076723421160814,3.2446123554490782,50.0,10.982619290437087,Bread,High,2025-05-01 02:00:00,shortage,27
R008,Community Center,36.017566196335395,14.24202471887338,50.0,32.723012319855926,Vegetables,Low,2025-05-01 02:00:00,shortage,27
R009,Community Center,35.572929284732226,45.41329429833269,50.0,18.22182540465026,Dairy,Medium,2025-05-01 02:00:00,shortage,27
R010,Community Center,43.44271094811757,38.08098076643588,50.0,4.55635212401633,Canned,Low,2025-05-01 02:00:00,shortage,27
R011,Shelter,42.670594215217896,26.788734203737924,50.0,5.820582962307259,Vegetables,High,2025-05-01 02:00:00,shortage,27
R012,Food Bank,47.1671760962744,16.297945260094238,50.0,0.0,Dairy,Medium,2025-05-01 02:00:00,shortage,27
R013,Community Center,33.48732858009983,34.546886905123294,48.489447234674635,49.08561578527659,Dairy,Low,2025-05-01 02:00:00,shortage,27
R014,Food Bank,32.26947042481178,46.23468091392814,48.06220326084384,15.981882771712838,Canned,High,2025-05-01 02:00:00,shortage,27
R000,Community Center,40.45465658763988,21.37705091792748,50.0,12.633677170381382,Vegetables,High,2025-05-01 04:00:00,shortage,29
R001,Food Bank,36.287119621526536,25.42853455823514,50.0,31.5683252606539,Canned,Medium,2025-05-01 04:00:00,shortage,29
R002,Community Center,34.06122449469539,47.14267852789905,49.88247767454779,28.26380976436781,Canned,High,2025-05-01 04:00:00,shortage,29
R003,Shelter,46.16240759128834,31.67018782552117,50.0,0.0,Bread,High,2025-05-01 04:00:00,shortage,29
